speaker,cg,generation,sampler,sampled_w_idx,selected_u,listener_belief,speaker_belief,location_pref,name,school/company,major,w_idx,cg_listener_prob,cg_speaker_prob
a,approx,5,difference,0,They study a humanity,0.25132275132275134,0.06313131313131314,outdoor,Katie,University of New Orleans,Astronomy,2,0.1841747501469724,0.18719266408504576
a,approx,5,difference,0,They study a humanity,0.25132275132275134,0.06313131313131314,indoor,Ina,University of New Orleans,Astronomy,3,0.1841747501469724,0.18115683620889897
in get diff dist
b,approx,6,difference,2,They study a science,0.6629854012170755,0.2486772486772487,outdoor,Nancy,University of New Orleans,German,0,0.3790873009274422,0.26318770821085635
b,approx,6,difference,2,They study a science,0.06512907689740266,0.2486772486772487,indoor,Sally,University of New Orleans,German,1,0.1472881154942706,0.26318770821085635
b,approx,6,difference,2,They study a science,0.14469026512927768,0.25132275132275134,outdoor,Katie,University of New Orleans,Astronomy,2,0.2480747242573882,0.2368122917891437
b,approx,6,difference,2,They study a science,0.12719525675624424,0.25132275132275134,indoor,Ina,University of New Orleans,Astronomy,3,0.22554985932089908,0.2368122917891437
in get diff dist
a,approx,7,difference,3,They like being indoors,0.20723104056437391,0.6629854012170755,outdoor,Nancy,University of New Orleans,German,0,0.2193230901757136,0.3159060841062018
a,approx,7,difference,3,They like being indoors,0.291884906210463,0.06512907689740266,indoor,Sally,University of New Orleans,German,1,0.30397695582180273,0.1900686583994773
a,approx,7,difference,3,They like being indoors,0.2094356261022928,0.14469026512927768,outdoor,Katie,University of New Orleans,Astronomy,2,0.19734357649095308,0.20672893688115682
a,approx,7,difference,3,They like being indoors,0.2914484271228704,0.12719525675624424,indoor,Ina,University of New Orleans,Astronomy,3,0.2793563775115307,0.2872963206131641
in get diff dist
b,approx,8,difference,3,They study a science,0.5524878343475629,0.20723104056437391,outdoor,Nancy,University of New Orleans,German,0,0.2632550700885015,0.1827692418130947
b,approx,8,difference,3,They study a science,0.054274230747835536,0.291884906210463,indoor,Sally,University of New Orleans,German,1,0.1583905486662311,0.2533141298515023
b,approx,8,difference,3,They study a science,0.21076643068725254,0.2094356261022928,outdoor,Katie,University of New Orleans,Astronomy,2,0.26246532381381854,0.22813173632770253
b,approx,8,difference,3,They study a science,0.182471504217349,0.2914484271228704,indoor,Ina,University of New Orleans,Astronomy,3,0.31588905743144896,0.3357848920077006
undefined
