speaker,cg,generation,sampler,sampled_w_idx,selected_u,listener_belief,speaker_belief,location_pref,name,school/company,major,w_idx,cg_listener_prob,cg_speaker_prob
a,approx,5,difference,1,They like being indoors,0.7692307692307693,0.07692307692307693,outdoor,Katie,University of New Orleans,Astronomy,2,0.2646327442728756,0.16153939346611984
a,approx,5,difference,1,They like being indoors,0.07692307692307693,0.07692307692307693,indoor,Ina,University of New Orleans,Astronomy,3,0.2689027360944773,0.25203273774053125
in get diff dist
b,approx,6,difference,2,They like being outdoors,0.7692307692307693,0.07692307692307693,outdoor,Nancy,University of New Orleans,German,0,0.3964298443420863,0.22452577838562168
b,approx,6,difference,2,They like being outdoors,0.07692307692307693,0.07692307692307693,indoor,Sally,University of New Orleans,German,1,0.24554113418741738,0.23148280222579565
b,approx,6,difference,2,They like being outdoors,0.07692307692307693,0.7692307692307693,outdoor,Katie,University of New Orleans,Astronomy,2,0.14800174002005365,0.31990580597651835
b,approx,6,difference,2,They like being outdoors,0.07692307692307693,0.07692307692307693,indoor,Ina,University of New Orleans,Astronomy,3,0.21002728145044272,0.22408561341206443
in get diff dist
a,approx,7,difference,0,They like being outdoors,0.07692307692307693,0.7692307692307693,outdoor,Nancy,University of New Orleans,German,0,0.2012787656266894,0.45941564008407737
a,approx,7,difference,0,They like being outdoors,0.07692307692307693,0.07692307692307693,indoor,Sally,University of New Orleans,German,1,0.192902335188163,0.20461761182284785
a,approx,7,difference,0,They like being outdoors,0.7692307692307693,0.07692307692307693,outdoor,Katie,University of New Orleans,Astronomy,2,0.4190808880084273,0.16094401355103927
a,approx,7,difference,0,They like being outdoors,0.07692307692307693,0.07692307692307693,indoor,Ina,University of New Orleans,Astronomy,3,0.18673801117672031,0.17502273454203562
in get diff dist
b,approx,8,difference,0,They study a humanity,0.7692307692307693,0.07692307692307693,outdoor,Nancy,University of New Orleans,German,0,0.5371509536332868,0.26034310876987254
b,approx,8,difference,0,They study a humanity,0.07692307692307693,0.07692307692307693,indoor,Sally,University of New Orleans,German,1,0.1828767562891509,0.2348078085758378
b,approx,8,difference,0,They study a humanity,0.07692307692307693,0.7692307692307693,outdoor,Katie,University of New Orleans,Astronomy,2,0.1341200112925327,0.3492340733403561
b,approx,8,difference,0,They study a humanity,0.07692307692307693,0.07692307692307693,indoor,Ina,University of New Orleans,Astronomy,3,0.14585227878502968,0.1556150093139336
undefined
