speaker,cg,generation,sampler,sampled_w_idx,selected_u,listener_belief,speaker_belief,location_pref,name,school/company,major,w_idx,cg_listener_prob,cg_speaker_prob
a,approx,5,difference,0,They study a humanity,0.6524411258070192,0.06944444444444446,outdoor,Katie,University of New Orleans,Astronomy,2,0.2683365135025357,0.2311678668085138
a,approx,5,difference,0,They study a humanity,0.05260942760942762,0.16095219500220964,indoor,Ina,University of New Orleans,Astronomy,3,0.24760503046620938,0.23930393087338747
in get diff dist
b,approx,6,difference,0,They study a humanity,0.6621677958196465,0.1610768436499311,outdoor,Nancy,University of New Orleans,German,0,0.3468550339629399,0.2675423601602458
b,approx,6,difference,0,They study a humanity,0.14583500464147514,0.13387260293362221,indoor,Sally,University of New Orleans,German,1,0.2610851346354758,0.3025063531991334
b,approx,6,difference,0,They study a humanity,0.057870370370370385,0.6524411258070192,outdoor,Katie,University of New Orleans,Astronomy,2,0.19263988900709486,0.22361376125211307
b,approx,6,difference,0,They study a humanity,0.13412682916850804,0.05260942760942762,indoor,Ina,University of New Orleans,Astronomy,3,0.19941994239448957,0.20633752538850783
in get diff dist
a,approx,7,difference,0,They like being outdoors,0.17031599539811304,0.6621677958196465,outdoor,Nancy,University of New Orleans,German,0,0.2590372591567086,0.4030209166598481
a,approx,7,difference,0,They like being outdoors,0.11156050244468518,0.14583500464147514,indoor,Sally,University of New Orleans,German,1,0.2520886276659445,0.21757094552956313
a,approx,7,difference,0,They like being outdoors,0.6742823124826789,0.057870370370370385,outdoor,Katie,University of New Orleans,Astronomy,2,0.3169261753535904,0.21322485248184742
a,approx,7,difference,0,They like being outdoors,0.043841189674523016,0.13412682916850804,indoor,Ina,University of New Orleans,Astronomy,3,0.17194793782375653,0.16618328532874127
in get diff dist
b,approx,8,difference,2,They study a science,0.551806496516372,0.17031599539811304,outdoor,Nancy,University of New Orleans,German,0,0.3358507638832068,0.21586438263059052
b,approx,8,difference,2,They study a science,0.12152917053456262,0.11156050244468518,indoor,Sally,University of New Orleans,German,1,0.18130912127463594,0.21007385638828707
b,approx,8,difference,2,They study a science,0.1046718256829375,0.6742823124826789,outdoor,Katie,University of New Orleans,Astronomy,2,0.23413389410916835,0.3767107093772871
b,approx,8,difference,2,They study a science,0.22199250726612793,0.043841189674523016,indoor,Ina,University of New Orleans,Astronomy,3,0.24870622073298895,0.19735105160383534
undefined
