speaker,cg,generation,sampler,sampled_w_idx,selected_u,listener_belief,speaker_belief,location_pref,name,school/company,major,w_idx,cg_listener_prob,cg_speaker_prob
b,approx,6,difference_thresh,2,They study a science,0.02378234398782344,0.03815628815628816,indoor,Sally,University of New Orleans,German,1,0.09568513619439545,0.09568513619439545
b,approx,6,difference_thresh,2,They study a science,0.7741410838124332,0.8714797211079819,outdoor,Katie,University of New Orleans,Astronomy,2,0.6128041591577672,0.6143259452982124
b,approx,6,difference_thresh,2,They study a science,0.03440153414799307,0.0460351464934386,indoor,Ina,University of New Orleans,Astronomy,3,0.1492540169444331,0.15318886388457273
a,approx,7,difference_thresh,2,They like being outdoors,0.04145992540272667,0.16767503805175038,outdoor,Nancy,University of New Orleans,German,0,0.11851926738650004,0.13763496626650815
a,approx,7,difference_thresh,2,They like being outdoors,0.031796906796906804,0.02378234398782344,indoor,Sally,University of New Orleans,German,1,0.07973761349532953,0.07973761349532953
a,approx,7,difference_thresh,2,They like being outdoors,0.888380545722501,0.7741410838124332,outdoor,Katie,University of New Orleans,Astronomy,2,0.6740857325476931,0.6582490727844681
a,approx,7,difference_thresh,2,They like being outdoors,0.038362622077865505,0.03440153414799307,indoor,Ina,University of New Orleans,Astronomy,3,0.12765738657047726,0.12437834745369424
b,approx,8,difference_thresh,2,They like being outdoors,0.1564670819218448,0.04145992540272667,outdoor,Nancy,University of New Orleans,German,0,0.1314336887674763,0.11174480397712462
b,approx,8,difference_thresh,2,They like being outdoors,0.019818619989852862,0.031796906796906804,indoor,Sally,University of New Orleans,German,1,0.06644801124610794,0.06644801124610795
b,approx,8,difference_thresh,2,They like being outdoors,0.7950463529649747,0.888380545722501,outdoor,Katie,University of New Orleans,Astronomy,2,0.6984696771083373,0.7154260293013698
b,approx,8,difference_thresh,2,They like being outdoors,0.02866794512332755,0.038362622077865505,indoor,Ina,University of New Orleans,Astronomy,3,0.10364862287807854,0.10638115547539774
undefined
